Event;SetupID;DecisionTime;StepFrom;StepTo;Direction;Bid;Ask;SpreadPoints;ATR;ATRPct100;ATRRegime;ADX;DIPlus;DIMinus;RSI;MACDHist;EMA200DistATR;EMA200Slope5ATR;FloatingPnLNoCost;OpenPositions;BasketBE;Session;OpenHour;Mode;Rule;FillPrice;FillTime
A;3219;2023.01.06 15:24:00;0;1;SELL;1860.23;1860.58;34.0;1.01;0.054429;0.8095;48.1242;15.8074;9.1226;64.6597;-0.604851;14.5201;0.154751;0.00;0;0.00;Overlap;15;0;NONE;0.00;
A;3219;2023.01.06 18:34:08;1;2;SELL;1866.35;1866.79;43.7;0.81;0.043534;1.3068;44.1538;40.3255;8.1536;79.1181;0.225449;7.8635;0.062439;-6.55;1;0.00;NewYork;18;0;NONE;0.00;
P;3219;2023.01.06 18:34:08;1;2;SELL;1866.35;1866.79;43.7;0.81;0.043534;1.3068;44.1538;40.3255;8.1536;79.1181;0.225449;7.8635;0.062439;-7.42;2;0.00;NewYork;18;0;M0;0.00;
F;3219;2023.01.06 18:34:08;1;2;SELL;1866.35;1866.79;43.7;0.81;0.043534;1.3068;44.1538;40.3255;8.1536;79.1181;0.225449;7.8635;0.062439;-7.42;2;1864.43;NewYork;18;0;M0;1866.35;2023.01.06 18:34:08
A;3219;2023.01.09 02:04:08;2;3;SELL;1875.64;1876.02;37.0;0.54;0.028790;0.8244;45.4547;36.0727;7.0405;68.2297;-0.004337;11.0506;0.103715;-35.02;2;1864.43;Asia;2;0;NONE;0.00;
P;3219;2023.01.09 02:04:08;2;3;SELL;1875.64;1876.02;37.0;0.54;0.028790;0.8244;45.4547;36.0727;7.0405;68.2297;-0.004337;11.0506;0.103715;-36.13;3;1864.43;Asia;2;0;M0;0.00;
F;3219;2023.01.09 02:04:08;2;3;SELL;1875.64;1876.02;37.0;0.54;0.028790;0.8244;45.4547;36.0727;7.0405;68.2297;-0.004337;11.0506;0.103715;-36.13;3;1870.22;Asia;2;0;M0;1875.64;2023.01.09 02:04:08
A;3220;2023.01.11 16:23:00;0;1;BUY;1868.65;1869.01;35.0;0.74;0.039333;0.7206;34.9756;13.0931;19.3121;42.9218;0.003889;-7.5747;-0.082932;0.00;0;0.00;NewYork;16;0;NONE;0.00;
A;3221;2023.01.16 03:37:00;0;1;BUY;1924.81;1925.13;32.7;0.16;0.008416;0.7067;28.2516;25.9322;17.6969;42.9019;0.046685;10.5964;0.103581;0.00;0;0.00;Asia;3;0;NONE;0.00;
A;3221;2023.01.16 04:39:07;1;2;BUY;1923.94;1924.27;32.0;0.18;0.009226;1.2199;59.9946;3.7265;53.6203;25.8006;-0.076226;-1.1666;0.003141;-1.19;1;0.00;Asia;4;0;NONE;0.00;
P;3221;2023.01.16 04:39:07;1;2;BUY;1923.94;1924.27;32.0;0.18;0.009226;1.2199;59.9946;3.7265;53.6203;25.8006;-0.076226;-1.1666;0.003141;-1.83;2;0.00;Asia;4;0;M0;0.00;
F;3221;2023.01.16 04:39:07;1;2;BUY;1923.94;1924.27;32.0;0.18;0.009226;1.2199;59.9946;3.7265;53.6203;25.8006;-0.076226;-1.1666;0.003141;-1.83;2;1924.34;Asia;4;0;M0;1924.27;2023.01.16 04:39:07
A;3221;2023.01.16 04:57:03;2;3;BUY;1922.17;1922.57;39.0;0.31;0.016102;1.7686;44.2311;8.8575;49.3325;17.1859;-0.171244;-6.0990;-0.045996;-7.14;2;1924.34;Asia;4;0;NONE;0.00;
P;3221;2023.01.16 04:57:03;2;3;BUY;1922.17;1922.57;39.0;0.31;0.016102;1.7686;44.2311;8.8575;49.3325;17.1859;-0.171244;-6.0990;-0.045996;-8.31;3;1924.34;Asia;4;0;M0;0.00;
F;3221;2023.01.16 04:57:03;2;3;BUY;1922.17;1922.57;39.0;0.31;0.016102;1.7686;44.2311;8.8575;49.3325;17.1859;-0.171244;-6.0990;-0.045996;-8.31;3;1923.26;Asia;4;0;M0;1922.57;2023.01.16 04:57:03
A;3221;2023.01.16 05:44:03;3;4;BUY;1919.24;1919.54;29.0;0.27;0.013808;0.6448;43.3439;7.4261;32.8570;29.6906;-0.023656;-13.3305;-0.121942;-25.89;3;1923.26;Asia;5;0;NONE;0.00;
P;3221;2023.01.16 05:44:03;3;4;BUY;1919.24;1919.54;29.0;0.27;0.013808;0.6448;43.3439;7.4261;32.8570;29.6906;-0.023656;-13.3305;-0.121942;-27.05;4;1923.26;Asia;5;0;M0;0.00;
F;3221;2023.01.16 05:44:03;3;4;BUY;1919.24;1919.54;29.0;0.27;0.013808;0.6448;43.3439;7.4261;32.8570;29.6906;-0.023656;-13.3305;-0.121942;-27.05;4;1921.66;Asia;5;0;M0;1919.54;2023.01.16 05:44:03
A;3221;2023.01.16 06:30:39;4;5;BUY;1916.31;1916.65;35.0;0.55;0.028884;1.1424;53.0212;5.7500;46.2771;23.0563;-0.389441;-9.0054;-0.081439;-56.45;4;1921.66;Asia;6;0;NONE;0.00;
P;3221;2023.01.16 06:30:39;4;5;BUY;1916.31;1916.65;35.0;0.55;0.028884;1.1424;53.0212;5.7500;46.2771;23.0563;-0.389441;-9.0054;-0.081439;-58.20;5;1921.66;Asia;6;0;M0;0.00;
F;3221;2023.01.16 06:30:39;4;5;BUY;1916.31;1916.65;35.0;0.55;0.028884;1.1424;53.0212;5.7500;46.2771;23.0563;-0.389441;-9.0054;-0.081439;-58.20;5;1919.25;Asia;6;0;M0;1916.65;2023.01.16 06:30:39
A;3222;2023.01.19 13:10:00;0;1;BUY;1908.03;1908.34;31.0;0.46;0.023886;0.4940;22.2712;22.4997;21.1858;46.2535;0.088006;-2.4503;-0.033317;0.00;0;0.00;Overlap;13;0;NONE;0.00;
A;3223;2023.01.20 05:08:00;0;1;BUY;1924.36;1924.70;35.0;0.32;0.016499;1.0672;31.6583;20.6801;12.8470;46.5318;0.117834;-12.0812;-0.134311;0.00;0;0.00;Asia;5;0;NONE;0.00;
A;3224;2023.01.20 08:57:01;0;1;BUY;1929.29;1929.64;36.0;0.49;0.025243;0.6414;44.4843;26.7531;24.9802;38.9724;0.067086;-1.4161;-0.021431;0.00;0;0.00;London;8;0;NONE;0.00;
A;3224;2023.01.20 09:10:45;1;2;BUY;1926.56;1926.93;38.0;0.58;0.030157;0.6678;46.2561;8.7880;31.0689;28.2429;-0.054523;-5.3979;-0.046275;-3.09;1;0.00;London;9;0;NONE;0.00;
P;3224;2023.01.20 09:10:45;1;2;BUY;1926.56;1926.93;38.0;0.58;0.030157;0.6678;46.2561;8.7880;31.0689;28.2429;-0.054523;-5.3979;-0.046275;-3.85;2;0.00;London;9;0;M0;0.00;
F;3224;2023.01.20 09:10:45;1;2;BUY;1926.56;1926.93;38.0;0.58;0.030157;0.6678;46.2561;8.7880;31.0689;28.2429;-0.054523;-5.3979;-0.046275;-3.85;2;1927.60;London;9;0;M0;1926.93;2023.01.20 09:10:45
A;3225;2023.01.20 09:17:00;0;1;BUY;1929.44;1929.78;33.0;0.60;0.031006;0.7892;33.5843;27.8169;12.5879;59.8197;0.442439;-0.2588;-0.015803;0.00;0;0.00;London;9;0;NONE;0.00;
A;3225;2023.01.20 13:35:31;1;2;BUY;1926.08;1926.42;35.0;0.89;0.046117;1.9237;32.4451;12.3710;30.7479;34.3326;-0.325563;-2.7578;-0.016453;-3.70;1;0.00;Overlap;13;0;NONE;0.00;
P;3225;2023.01.20 13:35:31;1;2;BUY;1926.08;1926.42;35.0;0.89;0.046117;1.9237;32.4451;12.3710;30.7479;34.3326;-0.325563;-2.7578;-0.016453;-4.40;2;0.00;Overlap;13;0;M0;0.00;
F;3225;2023.01.20 13:35:31;1;2;BUY;1926.08;1926.42;35.0;0.89;0.046117;1.9237;32.4451;12.3710;30.7479;34.3326;-0.325563;-2.7578;-0.016453;-4.40;2;1927.31;Overlap;13;0;M0;1926.42;2023.01.20 13:35:31
A;3225;2023.01.20 14:38:41;2;3;BUY;1920.51;1920.80;29.4;1.42;0.074030;0.9099;19.4261;16.9095;35.2655;35.7734;-0.342218;-4.3146;-0.036661;-21.10;2;1927.31;Overlap;14;0;NONE;0.00;
P;3225;2023.01.20 14:38:41;2;3;BUY;1920.51;1920.80;29.4;1.42;0.074030;0.9099;19.4261;16.9095;35.2655;35.7734;-0.342218;-4.3146;-0.036661;-21.98;3;1927.31;Overlap;14;0;M0;0.00;
F;3225;2023.01.20 14:38:41;2;3;BUY;1920.51;1920.80;29.4;1.42;0.074030;0.9099;19.4261;16.9095;35.2655;35.7734;-0.342218;-4.3146;-0.036661;-21.98;3;1923.91;Overlap;14;0;M0;1920.80;2023.01.20 14:38:41
A;3226;2023.01.20 16:48:00;0;1;BUY;1925.79;1926.10;30.7;0.58;0.030027;0.9330;18.9499;16.1670;13.9367;52.8987;0.146722;-0.8106;-0.015438;0.00;0;0.00;NewYork;16;0;NONE;0.00;
A;3226;2023.01.20 17:03:28;1;2;BUY;1922.74;1923.07;32.0;0.73;0.037967;1.2167;35.1841;7.9382;41.7827;25.5891;-0.346678;-4.5474;-0.032999;-3.35;1;0.00;NewYork;17;0;NONE;0.00;
P;3226;2023.01.20 17:03:28;1;2;BUY;1922.74;1923.07;32.0;0.73;0.037967;1.2167;35.1841;7.9382;41.7827;25.5891;-0.346678;-4.5474;-0.032999;-3.99;2;0.00;NewYork;17;0;M0;0.00;
F;3226;2023.01.20 17:03:28;1;2;BUY;1922.74;1923.07;32.0;0.73;0.037967;1.2167;35.1841;7.9382;41.7827;25.5891;-0.346678;-4.5474;-0.032999;-3.99;2;1923.92;NewYork;17;0;M0;1923.07;2023.01.20 17:03:28
A;3227;2023.01.20 21:24:00;0;1;BUY;1927.28;1927.60;32.7;0.10;0.005189;0.6349;32.4676;30.4958;17.6755;49.3262;0.041313;-6.7690;-0.080753;0.00;0;0.00;Unknown;21;0;NONE;0.00;
A;3227;2023.01.20 21:32:41;1;2;BUY;1926.75;1927.25;50.4;0.21;0.011120;1.1581;28.4976;8.8628;25.4561;33.6044;-0.040556;-5.3179;-0.043493;-0.85;1;0.00;Unknown;21;0;NONE;0.00;
P;3227;2023.01.20 21:32:41;1;2;BUY;1926.75;1927.25;50.4;0.21;0.011120;1.1581;28.4976;8.8628;25.4561;33.6044;-0.040556;-5.3179;-0.043493;-1.86;2;0.00;Unknown;21;0;M0;0.00;
F;3227;2023.01.20 21:32:41;1;2;BUY;1926.75;1927.25;50.4;0.21;0.011120;1.1581;28.4976;8.8628;25.4561;33.6044;-0.040556;-5.3179;-0.043493;-1.86;2;1927.06;Unknown;21;0;M0;1927.25;2023.01.20 21:32:41
A;3227;2023.01.20 21:54:47;2;3;BUY;1925.47;1927.05;157.9;0.55;0.028759;3.0218;22.2207;19.5826;25.3650;29.6592;-0.031339;-3.8703;-0.019919;-5.69;2;1927.06;Unknown;21;0;NONE;0.00;
P;3227;2023.01.20 21:54:47;2;3;BUY;1925.47;1927.05;157.9;0.55;0.028759;3.0218;22.2207;19.5826;25.3650;29.6592;-0.031339;-3.8703;-0.019919;-10.43;3;1927.06;Unknown;21;0;M0;0.00;
F;3227;2023.01.20 21:54:47;2;3;BUY;1925.47;1927.05;157.9;0.55;0.028759;3.0218;22.2207;19.5826;25.3650;29.6592;-0.031339;-3.8703;-0.019919;-10.43;3;1926.33;Unknown;21;0;M0;1927.05;2023.01.20 21:54:47
A;3228;2023.01.23 12:25:00;0;1;BUY;1923.92;1924.29;36.0;0.37;0.019271;0.8166;33.2990;17.4895;16.5862;43.1162;0.199359;-3.0124;-0.038942;0.00;0;0.00;Overlap;12;0;NONE;0.00;
A;3229;2023.01.25 04:52:00;0;1;BUY;1930.64;1931.01;36.0;0.51;0.026157;1.7119;38.7677;16.5686;27.9693;48.1395;0.019170;-5.3269;-0.064475;0.00;0;0.00;Asia;4;0;NONE;0.00;
A;3229;2023.01.25 04:59:00;1;2;BUY;1928.18;1928.60;41.0;0.62;0.032038;1.2937;49.2566;6.0849;42.5717;27.3302;-0.204774;-7.8977;-0.066714;-2.82;1;0.00;Asia;4;0;NONE;0.00;
P;3229;2023.01.25 04:59:00;1;2;BUY;1928.18;1928.60;41.0;0.62;0.032038;1.2937;49.2566;6.0849;42.5717;27.3302;-0.204774;-7.8977;-0.066714;-3.64;2;0.00;Asia;4;0;M0;0.00;
F;3229;2023.01.25 04:59:00;1;2;BUY;1928.18;1928.60;41.0;0.62;0.032038;1.2937;49.2566;6.0849;42.5717;27.3302;-0.204774;-7.8977;-0.066714;-3.64;2;1929.13;Asia;4;0;M0;1928.60;2023.01.25 04:59:00
A;3230;2023.01.27 02:40:00;0;1;BUY;1928.11;1928.45;34.7;0.34;0.017375;0.9241;44.2885;23.0127;15.3629;43.3432;0.083981;-6.7099;-0.075483;0.00;0;0.00;Asia;2;0;NONE;0.00;
A;3230;2023.01.27 02:50:53;1;2;BUY;1926.35;1926.68;34.0;0.29;0.014795;1.1389;54.2224;5.9271;32.8133;24.9745;-0.048166;-12.9208;-0.119817;-2.11;1;0.00;Asia;2;0;NONE;0.00;
P;3230;2023.01.27 02:50:53;1;2;BUY;1926.35;1926.68;34.0;0.29;0.014795;1.1389;54.2224;5.9271;32.8133;24.9745;-0.048166;-12.9208;-0.119817;-2.79;2;0.00;Asia;2;0;M0;0.00;
F;3230;2023.01.27 02:50:53;1;2;BUY;1926.35;1926.68;34.0;0.29;0.014795;1.1389;54.2224;5.9271;32.8133;24.9745;-0.048166;-12.9208;-0.119817;-2.79;2;1927.05;Asia;2;0;M0;1926.68;2023.01.27 02:50:53
A;3230;2023.01.27 05:00:04;2;3;BUY;1921.52;1921.82;30.7;0.97;0.050741;2.6000;28.1169;19.0116;20.2686;22.7857;-0.077049;-6.3104;-0.037900;-17.28;2;1927.05;Asia;5;0;NONE;0.00;
P;3230;2023.01.27 05:00:04;2;3;BUY;1921.52;1921.82;30.7;0.97;0.050741;2.6000;28.1169;19.0116;20.2686;22.7857;-0.077049;-6.3104;-0.037900;-18.20;3;1927.05;Asia;5;0;M0;0.00;
F;3230;2023.01.27 05:00:04;2;3;BUY;1921.52;1921.82;30.7;0.97;0.050741;2.6000;28.1169;19.0116;20.2686;22.7857;-0.077049;-6.3104;-0.037900;-18.20;3;1925.12;Asia;5;0;M0;1921.82;2023.01.27 05:00:04
A;3231;2023.01.27 10:49:01;0;1;SELL;1928.11;1928.43;33.0;0.41;0.021264;1.1714;30.8013;14.7604;16.0093;48.5485;-0.098572;5.2674;0.064854;0.00;0;0.00;London;10;0;NONE;0.00;
A;3231;2023.01.27 12:00:04;1;2;SELL;1930.28;1930.66;39.0;0.71;0.037028;3.1908;23.7944;32.9425;14.5299;70.8070;0.101289;5.6958;0.035120;-2.56;1;0.00;Overlap;12;0;NONE;0.00;
P;3231;2023.01.27 12:00:04;1;2;SELL;1930.28;1930.66;39.0;0.71;0.037028;3.1908;23.7944;32.9425;14.5299;70.8070;0.101289;5.6958;0.035120;-3.34;2;0.00;Overlap;12;0;M0;0.00;
F;3231;2023.01.27 12:00:04;1;2;SELL;1930.28;1930.66;39.0;0.71;0.037028;3.1908;23.7944;32.9425;14.5299;70.8070;0.101289;5.6958;0.035120;-3.34;2;1929.81;Overlap;12;0;M0;1930.28;2023.01.27 12:00:04
A;3232;2023.01.31 23:16:01;0;1;BUY;1927.68;1928.13;45.0;0.20;0.010414;1.2567;31.5950;18.9993;19.3764;54.2954;0.076460;0.4950;-0.012408;0.00;0;0.00;Asia;23;0;NONE;0.00;
A;3232;2023.02.01 00:12:29;1;2;BUY;1926.90;1927.33;42.0;0.26;0.013662;0.7630;20.9190;15.1883;35.3939;36.7882;-0.060168;-2.5489;-0.009494;-1.94;1;0.00;Asia;0;0;NONE;0.00;
P;3232;2023.02.01 00:12:29;1;2;BUY;1926.90;1927.33;42.0;0.26;0.013662;0.7630;20.9190;15.1883;35.3939;36.7882;-0.060168;-2.5489;-0.009494;-2.78;2;0.00;Asia;0;0;M0;0.00;
F;3232;2023.02.01 00:12:29;1;2;BUY;1926.90;1927.33;42.0;0.26;0.013662;0.7630;20.9190;15.1883;35.3939;36.7882;-0.060168;-2.5489;-0.009494;-2.78;2;1927.34;Asia;0;0;M0;1927.33;2023.02.01 00:12:29
A;3233;2023.02.01 03:22:00;0;1;SELL;1925.53;1925.85;31.7;0.23;0.011685;1.0778;19.0900;19.3360;23.5346;50.4954;-0.055155;-2.8959;-0.020561;0.00;0;0.00;Asia;3;0;NONE;0.00;
A;3233;2023.02.01 03:33:10;1;2;SELL;1926.88;1927.24;36.0;0.46;0.024132;1.8883;37.0995;33.1490;9.0526;66.7709;0.076591;1.4978;0.006791;-1.72;1;0.00;Asia;3;0;NONE;0.00;
P;3233;2023.02.01 03:33:10;1;2;SELL;1926.88;1927.24;36.0;0.46;0.024132;1.8883;37.0995;33.1490;9.0526;66.7709;0.076591;1.4978;0.006791;-2.44;2;0.00;Asia;3;0;M0;0.00;
F;3233;2023.02.01 03:33:10;1;2;SELL;1926.88;1927.24;36.0;0.46;0.024132;1.8883;37.0995;33.1490;9.0526;66.7709;0.076591;1.4978;0.006791;-2.44;2;1926.63;Asia;3;0;M0;1926.88;2023.02.01 03:33:10
A;3234;2023.02.01 16:59:00;0;1;BUY;1925.37;1925.77;40.0;0.58;0.030254;1.6643;50.0193;15.6096;16.8526;39.8493;0.190218;-4.9371;-0.054577;0.00;0;0.00;NewYork;16;0;NONE;0.00;
A;3234;2023.02.01 17:03:18;1;2;BUY;1922.39;1922.75;36.5;0.96;0.049912;1.4268;51.6503;8.8064;41.4015;22.1471;-0.135550;-5.9006;-0.046099;-3.38;1;0.00;NewYork;17;0;NONE;0.00;
P;3234;2023.02.01 17:03:18;1;2;BUY;1922.39;1922.75;36.5;0.96;0.049912;1.4268;51.6503;8.8064;41.4015;22.1471;-0.135550;-5.9006;-0.046099;-4.11;2;0.00;NewYork;17;0;M0;0.00;
F;3234;2023.02.01 17:03:18;1;2;BUY;1922.39;1922.75;36.5;0.96;0.049912;1.4268;51.6503;8.8064;41.4015;22.1471;-0.135550;-5.9006;-0.046099;-4.11;2;1923.53;NewYork;17;0;M0;1922.75;2023.02.01 17:03:18
A;3235;2023.02.01 18:03:00;0;1;SELL;1924.82;1925.17;36.0;0.53;0.027275;1.0048;27.1080;18.9068;14.2736;52.5753;0.072649;-2.8240;-0.023402;0.00;0;0.00;NewYork;18;0;NONE;0.00;
A;3235;2023.02.01 18:29:04;1;2;SELL;1927.67;1928.03;35.0;0.67;0.034627;0.9113;23.1827;34.6014;11.7076;68.0292;0.179731;2.1533;0.005413;-3.21;1;0.00;NewYork;18;0;NONE;0.00;
P;3235;2023.02.01 18:29:04;1;2;SELL;1927.67;1928.03;35.0;0.67;0.034627;0.9113;23.1827;34.6014;11.7076;68.0292;0.179731;2.1533;0.005413;-3.91;2;0.00;NewYork;18;0;M0;0.00;
F;3235;2023.02.01 18:29:04;1;2;SELL;1927.67;1928.03;35.0;0.67;0.034627;0.9113;23.1827;34.6014;11.7076;68.0292;0.179731;2.1533;0.005413;-3.91;2;1926.95;NewYork;18;0;M0;1927.67;2023.02.01 18:29:04
A;3236;2023.02.02 06:56:00;0;1;BUY;1952.23;1952.53;29.7;0.26;0.013318;0.7903;32.9824;19.5572;11.2462;53.9020;0.090750;-0.0495;-0.013041;0.00;0;0.00;Asia;6;0;NONE;0.00;
A;3237;2023.02.02 14:05:00;0;1;BUY;1945.11;1945.43;32.7;0.91;0.046848;0.5953;27.4145;22.5241;17.7818;40.9867;0.220164;-7.8728;-0.087606;0.00;0;0.00;Overlap;14;0;NONE;0.00;
A;3237;2023.02.02 14:40:05;1;2;BUY;1939.66;1940.13;47.5;1.12;0.057626;0.8044;44.8890;8.7369;41.8670;24.3307;-0.606258;-9.3369;-0.083045;-5.77;1;0.00;Overlap;14;0;NONE;0.00;
P;3237;2023.02.02 14:40:05;1;2;BUY;1939.66;1940.13;47.5;1.12;0.057626;0.8044;44.8890;8.7369;41.8670;24.3307;-0.606258;-9.3369;-0.083045;-6.72;2;0.00;Overlap;14;0;M0;0.00;
F;3237;2023.02.02 14:40:05;1;2;BUY;1939.66;1940.13;47.5;1.12;0.057626;0.8044;44.8890;8.7369;41.8670;24.3307;-0.606258;-9.3369;-0.083045;-6.72;2;1941.71;Overlap;14;0;M0;1940.13;2023.02.02 14:40:05
A;3237;2023.02.02 14:50:29;2;3;BUY;1931.46;1931.79;32.0;2.56;0.132775;1.8012;73.7512;2.0887;36.5680;18.4872;-0.802966;-6.7424;-0.061164;-31.31;2;1941.71;Overlap;14;0;NONE;0.00;
P;3237;2023.02.02 14:50:29;2;3;BUY;1931.46;1931.79;32.0;2.56;0.132775;1.8012;73.7512;2.0887;36.5680;18.4872;-0.802966;-6.7424;-0.061164;-32.27;3;1941.71;Overlap;14;0;M0;0.00;
F;3237;2023.02.02 14:50:29;2;3;BUY;1931.46;1931.79;32.0;2.56;0.132775;1.8012;73.7512;2.0887;36.5680;18.4872;-0.802966;-6.7424;-0.061164;-32.27;3;1936.61;Overlap;14;0;M0;1931.79;2023.02.02 14:50:29
A;3237;2023.02.02 15:09:11;3;4;BUY;1917.40;1917.77;36.0;1.79;0.093564;0.9338;85.2265;1.9466;38.3834;15.0889;0.181816;-15.0606;-0.136717;-116.63;3;1936.61;Overlap;15;0;NONE;0.00;
P;3237;2023.02.02 15:09:11;3;4;BUY;1917.40;1917.77;36.0;1.79;0.093564;0.9338;85.2265;1.9466;38.3834;15.0889;0.181816;-15.0606;-0.136717;-118.07;4;1936.61;Overlap;15;0;M0;0.00;
F;3237;2023.02.02 15:09:11;3;4;BUY;1917.40;1917.77;36.0;1.79;0.093564;0.9338;85.2265;1.9466;38.3834;15.0889;0.181816;-15.0606;-0.136717;-118.07;4;1929.00;Overlap;15;0;M0;1917.77;2023.02.02 15:09:11
A;3237;2023.02.03 13:30:01;4;5;BUY;1903.36;1907.76;440.6;3.31;0.173680;3.8405;38.5378;11.7642;36.1138;15.2698;-0.936901;-3.2064;-0.008632;-263.00;4;1929.00;Overlap;13;0;NONE;0.00;
P;3237;2023.02.03 13:30:01;4;5;BUY;1903.36;1907.76;440.6;3.31;0.173680;3.8405;38.5378;11.7642;36.1138;15.2698;-0.936901;-3.2064;-0.008632;-285.03;5;1929.00;Overlap;13;0;M0;0.00;
F;3237;2023.02.03 13:30:01;4;5;BUY;1903.36;1907.76;440.6;3.31;0.173680;3.8405;38.5378;11.7642;36.1138;15.2698;-0.936901;-3.2064;-0.008632;-285.03;5;1917.59;Overlap;13;0;M0;1907.76;2023.02.03 13:30:01
A;3238;2023.02.03 16:43:00;0;1;BUY;1868.60;1868.93;33.7;0.93;0.049770;0.8243;25.6760;18.6490;9.8001;57.8327;0.513554;-12.5394;-0.144931;0.00;0;0.00;NewYork;16;0;NONE;0.00;
A;3238;2023.02.03 17:18:13;1;2;BUY;1863.32;1863.71;40.0;0.61;0.032992;0.9364;60.8021;3.1414;33.0098;26.6336;-0.259268;-20.8714;-0.207159;-5.62;1;0.00;NewYork;17;0;NONE;0.00;
P;3238;2023.02.03 17:18:13;1;2;BUY;1863.32;1863.71;40.0;0.61;0.032992;0.9364;60.8021;3.1414;33.0098;26.6336;-0.259268;-20.8714;-0.207159;-6.42;2;0.00;NewYork;17;0;M0;0.00;
F;3238;2023.02.03 17:18:13;1;2;BUY;1863.32;1863.71;40.0;0.61;0.032992;0.9364;60.8021;3.1414;33.0098;26.6336;-0.259268;-20.8714;-0.207159;-6.42;2;1865.21;NewYork;17;0;M0;1863.71;2023.02.03 17:18:13
A;3239;2023.02.06 14:19:00;0;1;BUY;1872.20;1872.55;34.7;0.66;0.035386;1.0352;23.5343;23.4323;16.5022;54.0938;0.068311;0.0111;-0.008495;0.00;0;0.00;Overlap;14;0;NONE;0.00;
A;3239;2023.02.06 15:20:14;1;2;BUY;1868.51;1868.88;37.4;0.83;0.044648;0.9068;38.1891;9.4768;30.1694;32.7782;-0.171429;-4.2998;-0.034434;-4.04;1;0.00;Overlap;15;0;NONE;0.00;
P;3239;2023.02.06 15:20:14;1;2;BUY;1868.51;1868.88;37.4;0.83;0.044648;0.9068;38.1891;9.4768;30.1694;32.7782;-0.171429;-4.2998;-0.034434;-4.79;2;0.00;Overlap;15;0;M0;0.00;
F;3239;2023.02.06 15:20:14;1;2;BUY;1868.51;1868.88;37.4;0.83;0.044648;0.9068;38.1891;9.4768;30.1694;32.7782;-0.171429;-4.2998;-0.034434;-4.79;2;1869.95;Overlap;15;0;M0;1868.88;2023.02.06 15:20:14
A;3240;2023.02.07 03:30:00;0;1;BUY;1873.30;1873.67;37.8;0.25;0.013519;0.9530;14.7984;16.1744;10.0767;46.0425;0.003970;5.0581;0.046371;0.00;0;0.00;Asia;3;0;NONE;0.00;
A;3240;2023.02.07 04:15:40;1;2;BUY;1872.08;1872.44;36.7;0.40;0.021353;1.1487;46.8300;5.4451;42.1552;33.5559;-0.197462;-0.9806;-0.000181;-1.60;1;0.00;Asia;4;0;NONE;0.00;
P;3240;2023.02.07 04:15:40;1;2;BUY;1872.08;1872.44;36.7;0.40;0.021353;1.1487;46.8300;5.4451;42.1552;33.5559;-0.197462;-0.9806;-0.000181;-2.33;2;0.00;Asia;4;0;M0;0.00;
F;3240;2023.02.07 04:15:40;1;2;BUY;1872.08;1872.44;36.7;0.40;0.021353;1.1487;46.8300;5.4451;42.1552;33.5559;-0.197462;-0.9806;-0.000181;-2.33;2;1872.62;Asia;4;0;M0;1872.44;2023.02.07 04:15:40
A;3241;2023.02.08 02:36:01;0;1;BUY;1875.63;1875.96;33.7;0.45;0.023992;1.8947;22.9188;25.1377;17.3120;60.7486;0.210952;1.7602;0.004872;0.00;0;0.00;Asia;2;0;NONE;0.00;
A;3241;2023.02.08 07:13:24;1;2;BUY;1873.24;1873.57;32.0;0.77;0.041212;1.7348;43.2539;7.2876;35.5814;26.2151;-0.287161;-3.0291;-0.024391;-2.72;1;0.00;London;7;0;NONE;0.00;
P;3241;2023.02.08 07:13:24;1;2;BUY;1873.24;1873.57;32.0;0.77;0.041212;1.7348;43.2539;7.2876;35.5814;26.2151;-0.287161;-3.0291;-0.024391;-3.36;2;0.00;London;7;0;M0;0.00;
F;3241;2023.02.08 07:13:24;1;2;BUY;1873.24;1873.57;32.0;0.77;0.041212;1.7348;43.2539;7.2876;35.5814;26.2151;-0.287161;-3.0291;-0.024391;-3.36;2;1874.17;London;7;0;M0;1873.57;2023.02.08 07:13:24
A;3242;2023.02.08 15:37:00;0;1;BUY;1871.69;1872.03;33.0;0.66;0.035129;0.7408;26.5362;16.3641;14.8096;49.4997;0.080761;-8.3381;-0.096215;0.00;0;0.00;Overlap;15;0;NONE;0.00;
A;3243;2023.02.08 20:47:00;0;1;BUY;1874.33;1874.69;36.7;0.28;0.014805;1.2065;19.4895;9.6234;9.8198;48.7856;0.066238;-5.6961;-0.064792;0.00;0;0.00;NewYork;20;0;NONE;0.00;
A;3243;2023.02.09 01:02:58;1;2;BUY;1873.09;1873.47;39.0;0.64;0.034075;1.9992;23.0788;16.7337;32.5490;29.7376;-0.142301;-2.8921;-0.016185;-2.95;1;0.00;Asia;1;0;NONE;0.00;
P;3243;2023.02.09 01:02:58;1;2;BUY;1873.09;1873.47;39.0;0.64;0.034075;1.9992;23.0788;16.7337;32.5490;29.7376;-0.142301;-2.8921;-0.016185;-3.73;2;0.00;Asia;1;0;M0;0.00;
F;3243;2023.02.09 01:02:58;1;2;BUY;1873.09;1873.47;39.0;0.64;0.034075;1.9992;23.0788;16.7337;32.5490;29.7376;-0.142301;-2.8921;-0.016185;-3.73;2;1873.63;Asia;1;0;M0;1873.47;2023.02.09 01:02:58
