Direction,TF,Feature,Outcome,N_total,N_complete,N_missing,N_zero,Median,Q1,Q3,IQR,Min,Max
SELL,H4,EMA200DistATR,TARGET,1159,1146,13,0,0.640794,-1.818742,3.356680,5.175422,-13.411356,15.765343
SELL,H4,EMA200DistATR,BE,79,79,0,0,0.279169,-2.037130,3.333694,5.370824,-12.946652,10.110374
SELL,H4,EMA200DistATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,RSISlope5,STOP,13,13,0,0,-0.081615,-0.948627,0.895627,1.844254,-3.012492,3.379640
SELL,H4,RSISlope5,NON-STOP,1238,1225,13,0,0.029568,-1.396675,1.422630,2.819305,-7.190487,6.720319
SELL,H4,RSISlope5,TARGET,1159,1146,13,0,0.031248,-1.382224,1.422631,2.804855,-7.190487,6.720319
SELL,H4,RSISlope5,BE,79,79,0,0,-0.078762,-1.562577,1.255170,2.817748,-7.068591,6.344567
SELL,H4,RSISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,CCISlope5,STOP,13,13,0,0,-0.365807,-13.319942,4.000324,17.320266,-30.306682,51.562772
SELL,H4,CCISlope5,NON-STOP,1238,1225,13,0,0.450478,-17.756164,18.594829,36.350993,-91.172393,85.401929
SELL,H4,CCISlope5,TARGET,1159,1146,13,0,0.606774,-17.926914,19.563126,37.490040,-91.172393,85.401929
SELL,H4,CCISlope5,BE,79,79,0,0,-1.368213,-16.999343,12.874799,29.874142,-62.001179,64.887037
SELL,H4,CCISlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,ADXSlope5,STOP,13,13,0,0,-0.250454,-0.902430,0.857429,1.759859,-2.924504,2.657040
SELL,H4,ADXSlope5,NON-STOP,1238,1225,13,0,-0.332334,-1.237720,0.763912,2.001632,-5.826402,4.438526
SELL,H4,ADXSlope5,TARGET,1159,1146,13,0,-0.343802,-1.242653,0.764917,2.007570,-5.826402,4.438526
SELL,H4,ADXSlope5,BE,79,79,0,0,-0.161951,-1.127079,0.748820,1.875900,-4.810989,3.701389
SELL,H4,ADXSlope5,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,ATRRegime,STOP,13,13,0,0,0.937795,0.820702,1.080958,0.260256,0.515109,1.989856
SELL,H4,ATRRegime,NON-STOP,1238,1225,13,0,0.967127,0.725788,1.326417,0.600629,0.276975,4.056859
SELL,H4,ATRRegime,TARGET,1159,1146,13,0,0.966230,0.726532,1.318119,0.591587,0.276975,3.905961
SELL,H4,ATRRegime,BE,79,79,0,0,0.976773,0.701010,1.375510,0.674500,0.323389,4.056859
SELL,H4,ATRRegime,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMA20Slope5ATR,STOP,13,13,0,0,-0.010993,-0.047954,0.064924,0.112878,-0.163797,0.089142
SELL,H4,EMA20Slope5ATR,NON-STOP,1238,1225,13,0,-0.008044,-0.062079,0.046135,0.108214,-0.431862,0.431404
SELL,H4,EMA20Slope5ATR,TARGET,1159,1146,13,0,-0.008364,-0.062025,0.043228,0.105253,-0.431862,0.397724
SELL,H4,EMA20Slope5ATR,BE,79,79,0,0,0.001543,-0.068958,0.075222,0.144181,-0.259484,0.431404
SELL,H4,EMA20Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMA50Slope5ATR,STOP,13,13,0,0,-0.004248,-0.028592,0.018852,0.047444,-0.068293,0.047173
SELL,H4,EMA50Slope5ATR,NON-STOP,1238,1225,13,0,0.002859,-0.025193,0.031195,0.056388,-0.188588,0.192380
SELL,H4,EMA50Slope5ATR,TARGET,1159,1146,13,0,0.001928,-0.025367,0.031394,0.056760,-0.188588,0.154321
SELL,H4,EMA50Slope5ATR,BE,79,79,0,0,0.008134,-0.013864,0.027298,0.041162,-0.118085,0.192380
SELL,H4,EMA50Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMA200Slope5ATR,STOP,13,13,0,0,-0.005272,-0.040744,0.010440,0.051184,-0.056329,0.064930
SELL,H4,EMA200Slope5ATR,NON-STOP,1238,1225,13,0,0.005795,-0.019215,0.034072,0.053287,-0.146160,0.162800
SELL,H4,EMA200Slope5ATR,TARGET,1159,1146,13,0,0.006194,-0.019127,0.033917,0.053044,-0.146160,0.162800
SELL,H4,EMA200Slope5ATR,BE,79,79,0,0,-0.002321,-0.019518,0.041164,0.060682,-0.129352,0.104097
SELL,H4,EMA200Slope5ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMAGap2050ATR,STOP,13,13,0,0,0.039384,-0.740661,0.464869,1.205530,-1.291004,1.090138
SELL,H4,EMAGap2050ATR,NON-STOP,1238,1225,13,0,0.043262,-0.327030,0.554838,0.881868,-3.575595,3.887830
SELL,H4,EMAGap2050ATR,TARGET,1159,1146,13,0,0.039256,-0.323176,0.554021,0.877198,-2.864781,3.887830
SELL,H4,EMAGap2050ATR,BE,79,79,0,0,0.062844,-0.370907,0.695314,1.066222,-3.575595,2.312854
SELL,H4,EMAGap2050ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMAGap50200ATR,STOP,13,13,0,0,-1.099244,-3.869585,1.422704,5.292289,-4.856178,6.377587
SELL,H4,EMAGap50200ATR,NON-STOP,1238,1225,13,0,0.708033,-1.871001,3.298082,5.169083,-12.968040,14.200217
SELL,H4,EMAGap50200ATR,TARGET,1159,1146,13,0,0.774204,-1.877956,3.273466,5.151422,-12.968040,14.200217
SELL,H4,EMAGap50200ATR,BE,79,79,0,0,-0.141403,-1.812159,3.477458,5.289616,-12.636415,9.428050
SELL,H4,EMAGap50200ATR,OTHER_NONSTOP,0,0,0,0,,,,,,
SELL,H4,EMACompressionATR,STOP,13,13,0,0,3.869585,1.475885,4.636772,3.160887,1.370537,6.938236
SELL,H4,EMACompressionATR,NON-STOP,1238,1225,13,0,3.043448,1.648843,5.176336,3.527493,0.075082,16.133196
SELL,H4,EMACompressionATR,TARGET,1159,1146,13,0,3.037734,1.656738,5.175549,3.518811,0.075082,16.133196
SELL,H4,EMACompressionATR,BE,79,79,0,0,3.239456,1.549326,5.323826,3.774500,0.164264,14.098212
SELL,H4,EMACompressionATR,OTHER_NONSTOP,0,0,0,0,,,,,,
POOLED_SENSITIVITY,M1,RSI,STOP,88,88,0,0,48.754630,45.378934,53.354522,7.975588,23.249235,80.813131
POOLED_SENSITIVITY,M1,RSI,NON-STOP,4776,4776,0,0,49.409778,44.334533,54.035848,9.701315,18.327944,91.246668
POOLED_SENSITIVITY,M1,RSI,TARGET,4414,4414,0,0,49.412210,44.352014,54.069516,9.717502,18.327944,91.246668
POOLED_SENSITIVITY,M1,RSI,BE,361,361,0,0,49.309447,44.128992,53.598873,9.469881,27.569147,84.948774
POOLED_SENSITIVITY,M1,RSI,OTHER_NONSTOP,1,1,0,0,53.333608,53.333608,53.333608,0.000000,53.333608,53.333608
POOLED_SENSITIVITY,M1,ADX,STOP,88,88,0,0,25.131236,19.407250,36.464214,17.056964,13.523668,60.157599
POOLED_SENSITIVITY,M1,ADX,NON-STOP,4776,4776,0,0,27.664750,21.562923,36.742952,15.180030,10.660250,81.718527
POOLED_SENSITIVITY,M1,ADX,TARGET,4414,4414,0,0,27.676040,21.623214,36.777827,15.154612,10.660250,81.718527
POOLED_SENSITIVITY,M1,ADX,BE,361,361,0,0,27.366121,20.764943,36.682108,15.917165,11.402362,76.716588
POOLED_SENSITIVITY,M1,ADX,OTHER_NONSTOP,1,1,0,0,17.304945,17.304945,17.304945,0.000000,17.304945,17.304945
POOLED_SENSITIVITY,M1,DIPlus,STOP,88,88,0,0,21.548338,17.312988,25.530304,8.217316,7.977452,37.996985
POOLED_SENSITIVITY,M1,DIPlus,NON-STOP,4776,4776,0,0,20.437150,16.630646,24.707203,8.076557,1.156581,52.964044
POOLED_SENSITIVITY,M1,DIPlus,TARGET,4414,4414,0,0,20.343431,16.539942,24.555154,8.015213,1.156581,52.964044
POOLED_SENSITIVITY,M1,DIPlus,BE,361,361,0,0,21.532802,17.917716,26.138427,8.220711,6.173927,45.726824
POOLED_SENSITIVITY,M1,DIPlus,OTHER_NONSTOP,1,1,0,0,25.470007,25.470007,25.470007,0.000000,25.470007,25.470007
POOLED_SENSITIVITY,M1,DIMinus,STOP,88,88,0,0,19.676682,16.207322,22.774108,6.566785,5.653964,38.058978
POOLED_SENSITIVITY,M1,DIMinus,NON-STOP,4776,4776,0,0,20.055124,16.508401,23.828977,7.320576,0.974258,50.795737
POOLED_SENSITIVITY,M1,DIMinus,TARGET,4414,4414,0,0,20.098659,16.528426,23.843286,7.314860,2.565902,50.795737
POOLED_SENSITIVITY,M1,DIMinus,BE,361,361,0,0,19.662178,16.244433,23.454127,7.209694,0.974258,39.682921
POOLED_SENSITIVITY,M1,DIMinus,OTHER_NONSTOP,1,1,0,0,17.009250,17.009250,17.009250,0.000000,17.009250,17.009250
POOLED_SENSITIVITY,M1,DIGap,STOP,88,88,0,0,5.467801,3.165816,10.228065,7.062249,0.206586,30.626354
POOLED_SENSITIVITY,M1,DIGap,NON-STOP,4776,4776,0,0,5.746673,2.719694,9.764993,7.045299,0.004853,46.101602
POOLED_SENSITIVITY,M1,DIGap,TARGET,4414,4414,0,0,5.693349,2.692892,9.720567,7.027676,0.004853,46.101602
POOLED_SENSITIVITY,M1,DIGap,BE,361,361,0,0,5.965219,3.043460,10.296425,7.252965,0.053401,44.620798
POOLED_SENSITIVITY,M1,DIGap,OTHER_NONSTOP,1,1,0,0,8.460756,8.460756,8.460756,0.000000,8.460756,8.460756
POOLED_SENSITIVITY,M1,ATR,STOP,88,88,0,0,0.930000,0.367500,2.287500,1.920000,0.120000,12.250000
POOLED_SENSITIVITY,M1,ATR,NON-STOP,4776,4776,0,0,0.460000,0.280000,0.820000,0.540000,0.030000,20.230000
POOLED_SENSITIVITY,M1,ATR,TARGET,4414,4414,0,0,0.470000,0.290000,0.857500,0.567500,0.040000,20.230000
POOLED_SENSITIVITY,M1,ATR,BE,361,361,0,0,0.300000,0.160000,0.470000,0.310000,0.030000,1.850000
POOLED_SENSITIVITY,M1,ATR,OTHER_NONSTOP,1,1,0,0,4.420000,4.420000,4.420000,0.000000,4.420000,4.420000
POOLED_SENSITIVITY,M1,CCI,STOP,88,88,0,0,16.192759,-29.466766,80.339008,109.805774,-269.036342,456.122113
POOLED_SENSITIVITY,M1,CCI,NON-STOP,4776,4776,0,0,13.003575,-38.351070,73.372066,111.723136,-387.295402,459.840881
POOLED_SENSITIVITY,M1,CCI,TARGET,4414,4414,0,0,12.358413,-38.481506,72.227166,110.708671,-387.295402,459.840881
POOLED_SENSITIVITY,M1,CCI,BE,361,361,0,0,20.917615,-36.441759,83.361856,119.803615,-259.675389,341.943783
POOLED_SENSITIVITY,M1,CCI,OTHER_NONSTOP,1,1,0,0,7.440256,7.440256,7.440256,0.000000,7.440256,7.440256
POOLED_SENSITIVITY,M1,EMA20,STOP,88,88,0,0,1952.375000,1456.480000,4064.680000,2608.200000,1122.210000,5413.170000
POOLED_SENSITIVITY,M1,EMA20,NON-STOP,4776,4776,0,0,1762.110000,1291.517500,2036.205000,744.687500,1059.290000,5351.610000
POOLED_SENSITIVITY,M1,EMA20,TARGET,4414,4414,0,0,1780.060000,1295.995000,2158.195000,862.200000,1059.290000,5351.610000
POOLED_SENSITIVITY,M1,EMA20,BE,361,361,0,0,1324.090000,1248.790000,1819.410000,570.620000,1065.290000,5206.820000
POOLED_SENSITIVITY,M1,EMA20,OTHER_NONSTOP,1,1,0,0,4393.530000,4393.530000,4393.530000,0.000000,4393.530000,4393.530000
POOLED_SENSITIVITY,M1,EMA50,STOP,88,88,0,0,1953.225000,1456.470000,4062.590000,2606.120000,1122.430000,5421.930000
POOLED_SENSITIVITY,M1,EMA50,NON-STOP,4776,4776,0,0,1762.220000,1291.730000,2036.582500,744.852500,1060.060000,5346.370000
POOLED_SENSITIVITY,M1,EMA50,TARGET,4414,4414,0,0,1780.295000,1296.027500,2158.677500,862.650000,1060.060000,5346.370000
POOLED_SENSITIVITY,M1,EMA50,BE,361,361,0,0,1324.330000,1248.490000,1818.880000,570.390000,1065.710000,5207.440000
POOLED_SENSITIVITY,M1,EMA50,OTHER_NONSTOP,1,1,0,0,4393.710000,4393.710000,4393.710000,0.000000,4393.710000,4393.710000
POOLED_SENSITIVITY,M1,EMA100,STOP,88,88,0,0,1953.880000,1456.392500,4062.470000,2606.077500,1122.700000,5420.820000
POOLED_SENSITIVITY,M1,EMA100,NON-STOP,4776,4776,0,0,1762.425000,1291.765000,2037.465000,745.700000,1060.710000,5342.200000
POOLED_SENSITIVITY,M1,EMA100,TARGET,4414,4414,0,0,1780.200000,1296.032500,2158.727500,862.695000,1060.710000,5342.200000
POOLED_SENSITIVITY,M1,EMA100,BE,361,361,0,0,1324.380000,1248.690000,1818.670000,569.980000,1066.330000,5206.960000
POOLED_SENSITIVITY,M1,EMA100,OTHER_NONSTOP,1,1,0,0,4393.590000,4393.590000,4393.590000,0.000000,4393.590000,4393.590000
POOLED_SENSITIVITY,M1,EMA200,STOP,88,88,0,0,1954.725000,1456.272500,4063.690000,2607.417500,1123.040000,5405.730000
POOLED_SENSITIVITY,M1,EMA200,NON-STOP,4776,4776,0,0,1762.685000,1291.842500,2037.902500,746.060000,1061.300000,5338.270000
POOLED_SENSITIVITY,M1,EMA200,TARGET,4414,4414,0,0,1780.390000,1295.940000,2158.327500,862.387500,1061.300000,5338.270000
POOLED_SENSITIVITY,M1,EMA200,BE,361,361,0,0,1324.640000,1249.220000,1819.800000,570.580000,1067.010000,5202.950000
POOLED_SENSITIVITY,M1,EMA200,OTHER_NONSTOP,1,1,0,0,4393.620000,4393.620000,4393.620000,0.000000,4393.620000,4393.620000
POOLED_SENSITIVITY,M1,EMA200DistATR,STOP,88,88,0,0,-0.140295,-2.399749,1.412656,3.812406,-15.453311,7.285303
POOLED_SENSITIVITY,M1,EMA200DistATR,NON-STOP,4776,4776,0,0,-0.711004,-3.396715,2.242676,5.639390,-41.770908,32.546780
POOLED_SENSITIVITY,M1,EMA200DistATR,TARGET,4414,4414,0,0,-0.675292,-3.331842,2.253402,5.585244,-41.770908,32.546780
POOLED_SENSITIVITY,M1,EMA200DistATR,BE,361,361,0,0,-1.169858,-3.990932,2.115509,6.106441,-27.261342,21.663578
POOLED_SENSITIVITY,M1,EMA200DistATR,OTHER_NONSTOP,1,1,0,0,0.277125,0.277125,0.277125,0.000000,0.277125,0.277125
POOLED_SENSITIVITY,M1,RSISlope5,STOP,88,88,0,0,1.396210,0.164673,2.196786,2.032113,-4.765788,7.706349
POOLED_SENSITIVITY,M1,RSISlope5,NON-STOP,4776,4776,0,0,1.203571,-0.488034,2.248767,2.736801,-7.464741,10.851236
POOLED_SENSITIVITY,M1,RSISlope5,TARGET,4414,4414,0,0,1.200610,-0.502897,2.256542,2.759438,-7.464741,10.851236
POOLED_SENSITIVITY,M1,RSISlope5,BE,361,361,0,0,1.243601,-0.108126,2.108500,2.216626,-5.864403,5.984959
POOLED_SENSITIVITY,M1,RSISlope5,OTHER_NONSTOP,1,1,0,0,0.882660,0.882660,0.882660,0.000000,0.882660,0.882660
POOLED_SENSITIVITY,M1,CCISlope5,STOP,88,88,0,0,20.299383,-2.790148,29.607369,32.397517,-77.706490,106.147097
POOLED_SENSITIVITY,M1,CCISlope5,NON-STOP,4776,4776,0,0,15.715347,-8.374094,30.461931,38.836025,-92.647723,108.138791
POOLED_SENSITIVITY,M1,CCISlope5,TARGET,4414,4414,0,0,15.614690,-8.604088,30.386273,38.990361,-92.647723,108.138791
POOLED_SENSITIVITY,M1,CCISlope5,BE,361,361,0,0,16.302299,-5.170611,31.360948,36.531559,-65.444536,87.986649
POOLED_SENSITIVITY,M1,CCISlope5,OTHER_NONSTOP,1,1,0,0,6.144092,6.144092,6.144092,0.000000,6.144092,6.144092
POOLED_SENSITIVITY,M1,ADXSlope5,STOP,88,88,0,0,-0.676490,-1.549480,0.147214,1.696693,-4.397397,2.409063
POOLED_SENSITIVITY,M1,ADXSlope5,NON-STOP,4776,4776,0,0,-0.558732,-1.367494,0.211945,1.579438,-5.514900,5.079383
POOLED_SENSITIVITY,M1,ADXSlope5,TARGET,4414,4414,0,0,-0.561738,-1.360924,0.214080,1.575004,-5.514900,5.079383
POOLED_SENSITIVITY,M1,ADXSlope5,BE,361,361,0,0,-0.513414,-1.486594,0.180321,1.666915,-5.500564,4.966002
POOLED_SENSITIVITY,M1,ADXSlope5,OTHER_NONSTOP,1,1,0,0,-1.267222,-1.267222,-1.267222,0.000000,-1.267222,-1.267222
POOLED_SENSITIVITY,M1,ATRRegime,STOP,88,88,0,0,1.087336,0.844780,1.539010,0.694230,0.355080,6.600719
POOLED_SENSITIVITY,M1,ATRRegime,NON-STOP,4776,4776,0,0,1.048872,0.807970,1.382366,0.574396,0.041503,14.526531
POOLED_SENSITIVITY,M1,ATRRegime,TARGET,4414,4414,0,0,1.053686,0.812500,1.387644,0.575144,0.041503,14.526531
POOLED_SENSITIVITY,M1,ATRRegime,BE,361,361,0,0,0.972222,0.751269,1.321739,0.570470,0.159521,6.568627
POOLED_SENSITIVITY,M1,ATRRegime,OTHER_NONSTOP,1,1,0,0,2.769953,2.769953,2.769953,0.000000,2.769953,2.769953
POOLED_SENSITIVITY,M1,EMA20Slope5ATR,STOP,88,88,0,0,-0.064404,-0.118389,-0.005118,0.113271,-0.527479,0.291710
POOLED_SENSITIVITY,M1,EMA20Slope5ATR,NON-STOP,4776,4776,0,0,-0.055286,-0.121802,0.031408,0.153209,-1.164425,1.159368
POOLED_SENSITIVITY,M1,EMA20Slope5ATR,TARGET,4414,4414,0,0,-0.055686,-0.121362,0.032562,0.153924,-1.164425,1.159368
POOLED_SENSITIVITY,M1,EMA20Slope5ATR,BE,361,361,0,0,-0.049458,-0.137511,0.024317,0.161828,-0.824261,0.631388
POOLED_SENSITIVITY,M1,EMA20Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.020899,-0.020899,-0.020899,0.000000,-0.020899,-0.020899
POOLED_SENSITIVITY,M1,EMA50Slope5ATR,STOP,88,88,0,0,-0.039560,-0.090093,-0.004741,0.085352,-0.379922,0.173136
POOLED_SENSITIVITY,M1,EMA50Slope5ATR,NON-STOP,4776,4776,0,1,-0.047081,-0.100438,0.022851,0.123289,-0.726796,1.000205
POOLED_SENSITIVITY,M1,EMA50Slope5ATR,TARGET,4414,4414,0,1,-0.046434,-0.099127,0.024584,0.123711,-0.661875,1.000205
POOLED_SENSITIVITY,M1,EMA50Slope5ATR,BE,361,361,0,0,-0.054578,-0.115884,0.010965,0.126849,-0.726796,0.453439
POOLED_SENSITIVITY,M1,EMA50Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.009124,-0.009124,-0.009124,0.000000,-0.009124,-0.009124
POOLED_SENSITIVITY,M1,EMA200Slope5ATR,STOP,88,88,0,0,-0.007190,-0.031094,0.007747,0.038840,-0.162566,0.072900
POOLED_SENSITIVITY,M1,EMA200Slope5ATR,NON-STOP,4776,4776,0,0,-0.012503,-0.041710,0.020709,0.062419,-0.435844,0.337285
POOLED_SENSITIVITY,M1,EMA200Slope5ATR,TARGET,4414,4414,0,0,-0.012206,-0.040948,0.020952,0.061900,-0.435844,0.337285
POOLED_SENSITIVITY,M1,EMA200Slope5ATR,BE,361,361,0,0,-0.016893,-0.048222,0.018316,0.066538,-0.289627,0.214879
POOLED_SENSITIVITY,M1,EMA200Slope5ATR,OTHER_NONSTOP,1,1,0,0,-0.001927,-0.001927,-0.001927,0.000000,-0.001927,-0.001927
POOLED_SENSITIVITY,M1,EMAGap2050ATR,STOP,88,88,0,0,-0.410048,-1.158171,0.052693,1.210864,-4.507691,2.706850
POOLED_SENSITIVITY,M1,EMAGap2050ATR,NON-STOP,4776,4776,0,0,-0.599081,-1.349838,0.339447,1.689285,-10.665104,13.640025
POOLED_SENSITIVITY,M1,EMAGap2050ATR,TARGET,4414,4414,0,0,-0.581994,-1.334707,0.351399,1.686106,-10.665104,13.640025
POOLED_SENSITIVITY,M1,EMAGap2050ATR,BE,361,361,0,0,-0.808918,-1.532468,0.173631,1.706099,-10.029441,6.472263
POOLED_SENSITIVITY,M1,EMAGap2050ATR,OTHER_NONSTOP,1,1,0,0,-0.040350,-0.040350,-0.040350,0.000000,-0.040350,-0.040350
POOLED_SENSITIVITY,M1,EMAGap50200ATR,STOP,88,88,0,0,-0.218026,-1.308006,1.396276,2.704282,-7.680083,9.063375
POOLED_SENSITIVITY,M1,EMAGap50200ATR,NON-STOP,4776,4776,0,0,-0.226168,-2.191956,1.792500,3.984455,-28.679205,23.289871
POOLED_SENSITIVITY,M1,EMAGap50200ATR,TARGET,4414,4414,0,0,-0.208102,-2.159631,1.790837,3.950468,-28.679205,17.311048
POOLED_SENSITIVITY,M1,EMAGap50200ATR,BE,361,361,0,0,-0.525743,-2.606776,1.804222,4.410998,-19.791678,23.289871
POOLED_SENSITIVITY,M1,EMAGap50200ATR,OTHER_NONSTOP,1,1,0,0,0.019840,0.019840,0.019840,0.000000,0.019840,0.019840
POOLED_SENSITIVITY,M1,EMACompressionATR,STOP,88,88,0,0,2.026098,1.147047,3.578134,2.431088,0.070859,11.778251
POOLED_SENSITIVITY,M1,EMACompressionATR,NON-STOP,4776,4776,0,0,2.972176,1.672441,4.996518,3.324077,0.040350,38.215790
POOLED_SENSITIVITY,M1,EMACompressionATR,TARGET,4414,4414,0,0,2.939849,1.660329,4.915894,3.255565,0.060394,38.215790
POOLED_SENSITIVITY,M1,EMACompressionATR,BE,361,361,0,0,3.410316,1.804222,5.745246,3.941024,0.092550,23.289871
POOLED_SENSITIVITY,M1,EMACompressionATR,OTHER_NONSTOP,1,1,0,0,0.040350,0.040350,0.040350,0.000000,0.040350,0.040350
POOLED_SENSITIVITY,M5,RSI,STOP,88,88,0,0,46.950320,37.370243,53.206066,15.835823,16.651680,63.967538
POOLED_SENSITIVITY,M5,RSI,NON-STOP,4776,4776,0,0,45.527929,37.802802,54.497548,16.694746,8.634043,87.653888
POOLED_SENSITIVITY,M5,RSI,TARGET,4414,4414,0,0,45.600738,37.752426,54.521804,16.769377,8.634043,87.653888
POOLED_SENSITIVITY,M5,RSI,BE,361,361,0,0,44.941750,38.289017,53.586080,15.297063,9.542608,85.337418
POOLED_SENSITIVITY,M5,RSI,OTHER_NONSTOP,1,1,0,0,51.435296,51.435296,51.435296,0.000000,51.435296,51.435296
POOLED_SENSITIVITY,M5,ADX,STOP,88,88,0,0,29.302656,23.586107,36.913068,13.326961,12.138251,62.723731
POOLED_SENSITIVITY,M5,ADX,NON-STOP,4776,4776,0,0,30.061041,23.365923,38.645169,15.279246,9.842707,80.899695
POOLED_SENSITIVITY,M5,ADX,TARGET,4414,4414,0,0,30.148106,23.422590,38.637092,15.214502,9.842707,80.899695
POOLED_SENSITIVITY,M5,ADX,BE,361,361,0,0,29.061233,22.787788,38.965968,16.178180,10.117776,74.712850
POOLED_SENSITIVITY,M5,ADX,OTHER_NONSTOP,1,1,0,0,19.084987,19.084987,19.084987,0.000000,19.084987,19.084987
POOLED_SENSITIVITY,M5,DIPlus,STOP,88,88,0,0,13.236144,8.813894,18.864499,10.050606,2.476719,40.087976
POOLED_SENSITIVITY,M5,DIPlus,NON-STOP,4776,4776,0,0,13.741110,9.600930,20.254688,10.653757,1.238876,54.556838
POOLED_SENSITIVITY,M5,DIPlus,TARGET,4414,4414,0,0,13.738378,9.628322,20.302237,10.673916,1.238876,54.556838
POOLED_SENSITIVITY,M5,DIPlus,BE,361,361,0,0,13.837360,9.389351,19.416850,10.027499,2.340412,44.002781
POOLED_SENSITIVITY,M5,DIPlus,OTHER_NONSTOP,1,1,0,0,17.967846,17.967846,17.967846,0.000000,17.967846,17.967846
POOLED_SENSITIVITY,M5,DIMinus,STOP,88,88,0,0,22.575276,17.922884,29.840722,11.917838,3.793970,46.741627
POOLED_SENSITIVITY,M5,DIMinus,NON-STOP,4776,4776,0,0,22.307988,15.015064,28.846591,13.831527,1.625396,54.193774
POOLED_SENSITIVITY,M5,DIMinus,TARGET,4414,4414,0,0,22.313924,14.983416,28.828698,13.845282,1.625396,54.193774
POOLED_SENSITIVITY,M5,DIMinus,BE,361,361,0,0,22.179377,15.329155,29.574218,14.245063,1.988319,46.776633
POOLED_SENSITIVITY,M5,DIMinus,OTHER_NONSTOP,1,1,0,0,14.430947,14.430947,14.430947,0.000000,14.430947,14.430947
POOLED_SENSITIVITY,M5,DIGap,STOP,88,88,0,0,12.970088,7.625882,19.582363,11.956481,0.404791,42.873667
POOLED_SENSITIVITY,M5,DIGap,NON-STOP,4776,4776,0,0,14.210971,7.442495,21.129312,13.686817,0.002861,49.776404
POOLED_SENSITIVITY,M5,DIGap,TARGET,4414,4414,0,0,14.199178,7.451446,21.138269,13.686823,0.002861,49.776404
POOLED_SENSITIVITY,M5,DIGap,BE,361,361,0,0,14.281633,7.443965,20.731061,13.287096,0.134667,41.764782
POOLED_SENSITIVITY,M5,DIGap,OTHER_NONSTOP,1,1,0,0,3.536899,3.536899,3.536899,0.000000,3.536899,3.536899
POOLED_SENSITIVITY,M5,ATR,STOP,88,88,0,0,1.765000,0.660000,5.112500,4.452500,0.140000,24.670000
POOLED_SENSITIVITY,M5,ATR,NON-STOP,4776,4776,0,0,1.000000,0.630000,1.762500,1.132500,0.080000,57.160000
POOLED_SENSITIVITY,M5,ATR,TARGET,4414,4414,0,0,1.040000,0.650000,1.820000,1.170000,0.080000,57.160000
POOLED_SENSITIVITY,M5,ATR,BE,361,361,0,0,0.660000,0.430000,1.110000,0.680000,0.120000,4.780000
POOLED_SENSITIVITY,M5,ATR,OTHER_NONSTOP,1,1,0,0,4.360000,4.360000,4.360000,0.000000,4.360000,4.360000
POOLED_SENSITIVITY,M5,CCI,STOP,88,88,0,0,-93.506088,-140.118176,0.372294,140.490470,-293.905527,173.452332
POOLED_SENSITIVITY,M5,CCI,NON-STOP,4776,4776,0,0,-84.855031,-130.248140,38.492604,168.740744,-466.666667,298.502319
POOLED_SENSITIVITY,M5,CCI,TARGET,4414,4414,0,0,-84.913834,-130.358699,40.438324,170.797023,-466.666667,298.502319
POOLED_SENSITIVITY,M5,CCI,BE,361,361,0,0,-83.897930,-127.085100,17.812609,144.897709,-252.845066,220.581661
POOLED_SENSITIVITY,M5,CCI,OTHER_NONSTOP,1,1,0,0,-11.508378,-11.508378,-11.508378,0.000000,-11.508378,-11.508378
POOLED_SENSITIVITY,M5,EMA20,STOP,88,88,0,0,1953.755000,1456.387500,4062.712500,2606.325000,1122.690000,5421.210000
POOLED_SENSITIVITY,M5,EMA20,NON-STOP,4776,4776,0,0,1762.480000,1291.742500,2037.495000,745.752500,1060.710000,5341.830000
POOLED_SENSITIVITY,M5,EMA20,TARGET,4414,4414,0,0,1780.285000,1296.055000,2158.672500,862.617500,1060.710000,5341.830000
POOLED_SENSITIVITY,M5,EMA20,BE,361,361,0,0,1324.390000,1248.730000,1818.650000,569.920000,1066.360000,5206.890000
POOLED_SENSITIVITY,M5,EMA20,OTHER_NONSTOP,1,1,0,0,4393.700000,4393.700000,4393.700000,0.000000,4393.700000,4393.700000
POOLED_SENSITIVITY,M5,EMA50,STOP,88,88,0,0,1955.055000,1456.190000,4064.202500,2608.012500,1123.110000,5398.970000
POOLED_SENSITIVITY,M5,EMA50,NON-STOP,4776,4776,0,0,1762.740000,1291.797500,2038.487500,746.690000,1061.460000,5345.800000
POOLED_SENSITIVITY,M5,EMA50,TARGET,4414,4414,0,0,1780.220000,1295.855000,2158.005000,862.150000,1061.460000,5345.800000
POOLED_SENSITIVITY,M5,EMA50,BE,361,361,0,0,1324.860000,1249.480000,1819.680000,570.200000,1067.250000,5200.870000
