Direction,TF,Feature,Outcome,Value,N_total,N_complete,N_missing,Count,Pct_of_all_group,Pct_of_nonmissing
BUY,H4,EMAOrder,BE,E100>E20>E200>E50,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E100>E20>E50>E200,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E100>E50>E200>E20,282,281,1,5,1.773050,1.779359
BUY,H4,EMAOrder,BE,E100>E50>E20>E200,282,281,1,5,1.773050,1.779359
BUY,H4,EMAOrder,BE,E200>E100>E20>E50,282,281,1,12,4.255319,4.270463
BUY,H4,EMAOrder,BE,E200>E100>E50>E20,282,281,1,89,31.560284,31.672598
BUY,H4,EMAOrder,BE,E200>E20>E100>E50,282,281,1,4,1.418440,1.423488
BUY,H4,EMAOrder,BE,E200>E20>E50>E100,282,281,1,2,0.709220,0.711744
BUY,H4,EMAOrder,BE,E200>E50>E100>E20,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E200>E50>E20>E100,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E20>E100>E200>E50,282,281,1,1,0.354610,0.355872
BUY,H4,EMAOrder,BE,E20>E100>E50>E200,282,281,1,2,0.709220,0.711744
BUY,H4,EMAOrder,BE,E20>E200>E100>E50,282,281,1,3,1.063830,1.067616
BUY,H4,EMAOrder,BE,E20>E200>E50>E100,282,281,1,11,3.900709,3.914591
BUY,H4,EMAOrder,BE,E20>E50>E100>E200,282,281,1,105,37.234043,37.366548
BUY,H4,EMAOrder,BE,E20>E50>E200>E100,282,281,1,10,3.546099,3.558719
BUY,H4,EMAOrder,BE,E50>E100>E200>E20,282,281,1,2,0.709220,0.711744
BUY,H4,EMAOrder,BE,E50>E100>E20>E200,282,281,1,9,3.191489,3.202847
BUY,H4,EMAOrder,BE,E50>E200>E100>E20,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E50>E200>E20>E100,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,E50>E20>E100>E200,282,281,1,13,4.609929,4.626335
BUY,H4,EMAOrder,BE,E50>E20>E200>E100,282,281,1,0,0.000000,0.000000
BUY,H4,EMAOrder,BE,[MISSING],282,281,1,1,0.354610,
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E20>E200>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,1,1,0,1,100.000000,100.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,1,1,0,0,0.000000,0.000000
BUY,H4,EMAOrder,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,H4,TrendRegime,STOP,DOWN,75,74,1,16,21.333333,21.621622
BUY,H4,TrendRegime,STOP,RANGE,75,74,1,27,36.000000,36.486486
BUY,H4,TrendRegime,STOP,UP,75,74,1,31,41.333333,41.891892
BUY,H4,TrendRegime,STOP,[MISSING],75,74,1,1,1.333333,
BUY,H4,TrendRegime,NON-STOP,DOWN,3538,3505,33,933,26.370831,26.619116
BUY,H4,TrendRegime,NON-STOP,RANGE,3538,3505,33,1169,33.041266,33.352354
BUY,H4,TrendRegime,NON-STOP,UP,3538,3505,33,1403,39.655172,40.028531
BUY,H4,TrendRegime,NON-STOP,[MISSING],3538,3505,33,33,0.932730,
BUY,H4,TrendRegime,TARGET,DOWN,3255,3223,32,844,25.929339,26.186783
BUY,H4,TrendRegime,TARGET,RANGE,3255,3223,32,1082,33.241167,33.571207
BUY,H4,TrendRegime,TARGET,UP,3255,3223,32,1297,39.846390,40.242011
BUY,H4,TrendRegime,TARGET,[MISSING],3255,3223,32,32,0.983103,
BUY,H4,TrendRegime,BE,DOWN,282,281,1,89,31.560284,31.672598
BUY,H4,TrendRegime,BE,RANGE,282,281,1,87,30.851064,30.960854
BUY,H4,TrendRegime,BE,UP,282,281,1,105,37.234043,37.366548
BUY,H4,TrendRegime,BE,[MISSING],282,281,1,1,0.354610,
BUY,H4,TrendRegime,OTHER_NONSTOP,DOWN,1,1,0,0,0.000000,0.000000
BUY,H4,TrendRegime,OTHER_NONSTOP,RANGE,1,1,0,0,0.000000,0.000000
BUY,H4,TrendRegime,OTHER_NONSTOP,UP,1,1,0,1,100.000000,100.000000
BUY,H4,TrendRegime,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
BUY,H4,PriceAboveEMA200,STOP,0,75,74,1,30,40.000000,40.540541
BUY,H4,PriceAboveEMA200,STOP,1,75,74,1,44,58.666667,59.459459
BUY,H4,PriceAboveEMA200,STOP,[MISSING],75,74,1,1,1.333333,
BUY,H4,PriceAboveEMA200,NON-STOP,0,3538,3505,33,1454,41.096665,41.483595
BUY,H4,PriceAboveEMA200,NON-STOP,1,3538,3505,33,2051,57.970605,58.516405
BUY,H4,PriceAboveEMA200,NON-STOP,[MISSING],3538,3505,33,33,0.932730,
BUY,H4,PriceAboveEMA200,TARGET,0,3255,3223,32,1330,40.860215,41.265901
BUY,H4,PriceAboveEMA200,TARGET,1,3255,3223,32,1893,58.156682,58.734099
BUY,H4,PriceAboveEMA200,TARGET,[MISSING],3255,3223,32,32,0.983103,
BUY,H4,PriceAboveEMA200,BE,0,282,281,1,124,43.971631,44.128114
BUY,H4,PriceAboveEMA200,BE,1,282,281,1,157,55.673759,55.871886
BUY,H4,PriceAboveEMA200,BE,[MISSING],282,281,1,1,0.354610,
BUY,H4,PriceAboveEMA200,OTHER_NONSTOP,0,1,1,0,0,0.000000,0.000000
BUY,H4,PriceAboveEMA200,OTHER_NONSTOP,1,1,1,0,1,100.000000,100.000000
BUY,H4,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],1,1,0,0,0.000000,
SELL,M1,DIStatus,STOP,+,13,13,0,6,46.153846,46.153846
SELL,M1,DIStatus,STOP,-,13,13,0,7,53.846154,53.846154
SELL,M1,DIStatus,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M1,DIStatus,NON-STOP,+,1238,1238,0,555,44.830372,44.830372
SELL,M1,DIStatus,NON-STOP,-,1238,1238,0,683,55.169628,55.169628
SELL,M1,DIStatus,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,M1,DIStatus,TARGET,+,1159,1159,0,520,44.866264,44.866264
SELL,M1,DIStatus,TARGET,-,1159,1159,0,639,55.133736,55.133736
SELL,M1,DIStatus,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,M1,DIStatus,BE,+,79,79,0,35,44.303797,44.303797
SELL,M1,DIStatus,BE,-,79,79,0,44,55.696203,55.696203
SELL,M1,DIStatus,BE,[MISSING],79,79,0,0,0.000000,
SELL,M1,DIStatus,OTHER_NONSTOP,+,0,0,0,0,,
SELL,M1,DIStatus,OTHER_NONSTOP,-,0,0,0,0,,
SELL,M1,DIStatus,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,M1,EMAOrder,STOP,E100>E200>E20>E50,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E100>E200>E50>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E100>E20>E50>E200,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E100>E50>E200>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E100>E50>E20>E200,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E200>E100>E20>E50,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E200>E100>E50>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E200>E20>E100>E50,13,13,0,2,15.384615,15.384615
SELL,M1,EMAOrder,STOP,E200>E20>E50>E100,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E200>E50>E100>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E200>E50>E20>E100,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E20>E100>E200>E50,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E20>E100>E50>E200,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E20>E200>E100>E50,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E20>E200>E50>E100,13,13,0,3,23.076923,23.076923
SELL,M1,EMAOrder,STOP,E20>E50>E100>E200,13,13,0,8,61.538462,61.538462
SELL,M1,EMAOrder,STOP,E20>E50>E200>E100,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E100>E200>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E100>E20>E200,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E200>E100>E20,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E200>E20>E100,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E20>E100>E200,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,E50>E20>E200>E100,13,13,0,0,0.000000,0.000000
SELL,M1,EMAOrder,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M1,EMAOrder,NON-STOP,E100>E200>E20>E50,1238,1238,0,6,0.484653,0.484653
SELL,M1,EMAOrder,NON-STOP,E100>E200>E50>E20,1238,1238,0,8,0.646204,0.646204
SELL,M1,EMAOrder,NON-STOP,E100>E20>E50>E200,1238,1238,0,4,0.323102,0.323102
SELL,M1,EMAOrder,NON-STOP,E100>E50>E200>E20,1238,1238,0,6,0.484653,0.484653
SELL,M1,EMAOrder,NON-STOP,E100>E50>E20>E200,1238,1238,0,8,0.646204,0.646204
SELL,M1,EMAOrder,NON-STOP,E200>E100>E20>E50,1238,1238,0,84,6.785137,6.785137
SELL,M1,EMAOrder,NON-STOP,E200>E100>E50>E20,1238,1238,0,84,6.785137,6.785137
SELL,M1,EMAOrder,NON-STOP,E200>E20>E100>E50,1238,1238,0,66,5.331179,5.331179
SELL,M1,EMAOrder,NON-STOP,E200>E20>E50>E100,1238,1238,0,38,3.069467,3.069467
SELL,M1,EMAOrder,NON-STOP,E200>E50>E100>E20,1238,1238,0,0,0.000000,0.000000
SELL,M1,EMAOrder,NON-STOP,E200>E50>E20>E100,1238,1238,0,0,0.000000,0.000000
SELL,M1,EMAOrder,NON-STOP,E20>E100>E200>E50,1238,1238,0,1,0.080775,0.080775
SELL,M1,EMAOrder,NON-STOP,E20>E100>E50>E200,1238,1238,0,15,1.211632,1.211632
SELL,M1,EMAOrder,NON-STOP,E20>E200>E100>E50,1238,1238,0,17,1.373183,1.373183
SELL,M1,EMAOrder,NON-STOP,E20>E200>E50>E100,1238,1238,0,93,7.512116,7.512116
SELL,M1,EMAOrder,NON-STOP,E20>E50>E100>E200,1238,1238,0,699,56.462036,56.462036
SELL,M1,EMAOrder,NON-STOP,E20>E50>E200>E100,1238,1238,0,85,6.865913,6.865913
SELL,M1,EMAOrder,NON-STOP,E50>E100>E200>E20,1238,1238,0,3,0.242326,0.242326
SELL,M1,EMAOrder,NON-STOP,E50>E100>E20>E200,1238,1238,0,5,0.403877,0.403877
SELL,M1,EMAOrder,NON-STOP,E50>E200>E100>E20,1238,1238,0,0,0.000000,0.000000
SELL,M1,EMAOrder,NON-STOP,E50>E200>E20>E100,1238,1238,0,0,0.000000,0.000000
SELL,M1,EMAOrder,NON-STOP,E50>E20>E100>E200,1238,1238,0,16,1.292407,1.292407
SELL,M1,EMAOrder,NON-STOP,E50>E20>E200>E100,1238,1238,0,0,0.000000,0.000000
SELL,M1,EMAOrder,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,M1,EMAOrder,TARGET,E100>E200>E20>E50,1159,1159,0,4,0.345125,0.345125
SELL,M1,EMAOrder,TARGET,E100>E200>E50>E20,1159,1159,0,8,0.690250,0.690250
SELL,M1,EMAOrder,TARGET,E100>E20>E50>E200,1159,1159,0,4,0.345125,0.345125
SELL,M1,EMAOrder,TARGET,E100>E50>E200>E20,1159,1159,0,5,0.431406,0.431406
SELL,M1,EMAOrder,TARGET,E100>E50>E20>E200,1159,1159,0,8,0.690250,0.690250
SELL,M1,EMAOrder,TARGET,E200>E100>E20>E50,1159,1159,0,77,6.643658,6.643658
SELL,M1,EMAOrder,TARGET,E200>E100>E50>E20,1159,1159,0,74,6.384814,6.384814
SELL,M1,EMAOrder,TARGET,E200>E20>E100>E50,1159,1159,0,64,5.522002,5.522002
SELL,M1,EMAOrder,TARGET,E200>E20>E50>E100,1159,1159,0,37,3.192407,3.192407
SELL,M1,EMAOrder,TARGET,E200>E50>E100>E20,1159,1159,0,0,0.000000,0.000000
SELL,M1,EMAOrder,TARGET,E200>E50>E20>E100,1159,1159,0,0,0.000000,0.000000
SELL,M1,EMAOrder,TARGET,E20>E100>E200>E50,1159,1159,0,1,0.086281,0.086281
SELL,M1,EMAOrder,TARGET,E20>E100>E50>E200,1159,1159,0,14,1.207938,1.207938
SELL,M1,EMAOrder,TARGET,E20>E200>E100>E50,1159,1159,0,16,1.380500,1.380500
SELL,M1,EMAOrder,TARGET,E20>E200>E50>E100,1159,1159,0,84,7.247627,7.247627
SELL,M1,EMAOrder,TARGET,E20>E50>E100>E200,1159,1159,0,659,56.859362,56.859362
SELL,M1,EMAOrder,TARGET,E20>E50>E200>E100,1159,1159,0,82,7.075065,7.075065
SELL,M1,EMAOrder,TARGET,E50>E100>E200>E20,1159,1159,0,2,0.172563,0.172563
SELL,M1,EMAOrder,TARGET,E50>E100>E20>E200,1159,1159,0,5,0.431406,0.431406
SELL,M1,EMAOrder,TARGET,E50>E200>E100>E20,1159,1159,0,0,0.000000,0.000000
SELL,M1,EMAOrder,TARGET,E50>E200>E20>E100,1159,1159,0,0,0.000000,0.000000
SELL,M1,EMAOrder,TARGET,E50>E20>E100>E200,1159,1159,0,15,1.294219,1.294219
SELL,M1,EMAOrder,TARGET,E50>E20>E200>E100,1159,1159,0,0,0.000000,0.000000
SELL,M1,EMAOrder,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,M1,EMAOrder,BE,E100>E200>E20>E50,79,79,0,2,2.531646,2.531646
SELL,M1,EMAOrder,BE,E100>E200>E50>E20,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E100>E20>E50>E200,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E100>E50>E200>E20,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E100>E50>E20>E200,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E200>E100>E20>E50,79,79,0,7,8.860759,8.860759
SELL,M1,EMAOrder,BE,E200>E100>E50>E20,79,79,0,10,12.658228,12.658228
SELL,M1,EMAOrder,BE,E200>E20>E100>E50,79,79,0,2,2.531646,2.531646
SELL,M1,EMAOrder,BE,E200>E20>E50>E100,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E200>E50>E100>E20,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E200>E50>E20>E100,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E20>E100>E200>E50,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E20>E100>E50>E200,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E20>E200>E100>E50,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E20>E200>E50>E100,79,79,0,9,11.392405,11.392405
SELL,M1,EMAOrder,BE,E20>E50>E100>E200,79,79,0,40,50.632911,50.632911
SELL,M1,EMAOrder,BE,E20>E50>E200>E100,79,79,0,3,3.797468,3.797468
SELL,M1,EMAOrder,BE,E50>E100>E200>E20,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E50>E100>E20>E200,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E50>E200>E100>E20,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E50>E200>E20>E100,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,E50>E20>E100>E200,79,79,0,1,1.265823,1.265823
SELL,M1,EMAOrder,BE,E50>E20>E200>E100,79,79,0,0,0.000000,0.000000
SELL,M1,EMAOrder,BE,[MISSING],79,79,0,0,0.000000,
SELL,M1,EMAOrder,OTHER_NONSTOP,E100>E200>E20>E50,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E100>E200>E50>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E100>E20>E50>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E100>E50>E200>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E100>E50>E20>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E100>E20>E50,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E100>E50>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E20>E100>E50,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E20>E50>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E50>E100>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E200>E50>E20>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E100>E200>E50,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E100>E50>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E200>E100>E50,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E200>E50>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E50>E100>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E20>E50>E200>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E100>E200>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E100>E20>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E200>E100>E20,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E200>E20>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E20>E100>E200,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,E50>E20>E200>E100,0,0,0,0,,
SELL,M1,EMAOrder,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,M1,TrendRegime,STOP,DOWN,13,13,0,0,0.000000,0.000000
SELL,M1,TrendRegime,STOP,RANGE,13,13,0,5,38.461538,38.461538
SELL,M1,TrendRegime,STOP,UP,13,13,0,8,61.538462,61.538462
SELL,M1,TrendRegime,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M1,TrendRegime,NON-STOP,DOWN,1238,1238,0,84,6.785137,6.785137
SELL,M1,TrendRegime,NON-STOP,RANGE,1238,1238,0,455,36.752827,36.752827
SELL,M1,TrendRegime,NON-STOP,UP,1238,1238,0,699,56.462036,56.462036
SELL,M1,TrendRegime,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,M1,TrendRegime,TARGET,DOWN,1159,1159,0,74,6.384814,6.384814
SELL,M1,TrendRegime,TARGET,RANGE,1159,1159,0,426,36.755824,36.755824
SELL,M1,TrendRegime,TARGET,UP,1159,1159,0,659,56.859362,56.859362
SELL,M1,TrendRegime,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,M1,TrendRegime,BE,DOWN,79,79,0,10,12.658228,12.658228
SELL,M1,TrendRegime,BE,RANGE,79,79,0,29,36.708861,36.708861
SELL,M1,TrendRegime,BE,UP,79,79,0,40,50.632911,50.632911
SELL,M1,TrendRegime,BE,[MISSING],79,79,0,0,0.000000,
SELL,M1,TrendRegime,OTHER_NONSTOP,DOWN,0,0,0,0,,
SELL,M1,TrendRegime,OTHER_NONSTOP,RANGE,0,0,0,0,,
SELL,M1,TrendRegime,OTHER_NONSTOP,UP,0,0,0,0,,
SELL,M1,TrendRegime,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,M1,PriceAboveEMA200,STOP,0,13,13,0,3,23.076923,23.076923
SELL,M1,PriceAboveEMA200,STOP,1,13,13,0,10,76.923077,76.923077
SELL,M1,PriceAboveEMA200,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M1,PriceAboveEMA200,NON-STOP,0,1238,1238,0,327,26.413570,26.413570
SELL,M1,PriceAboveEMA200,NON-STOP,1,1238,1238,0,911,73.586430,73.586430
SELL,M1,PriceAboveEMA200,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,M1,PriceAboveEMA200,TARGET,0,1159,1159,0,301,25.970664,25.970664
SELL,M1,PriceAboveEMA200,TARGET,1,1159,1159,0,858,74.029336,74.029336
SELL,M1,PriceAboveEMA200,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,M1,PriceAboveEMA200,BE,0,79,79,0,26,32.911392,32.911392
SELL,M1,PriceAboveEMA200,BE,1,79,79,0,53,67.088608,67.088608
SELL,M1,PriceAboveEMA200,BE,[MISSING],79,79,0,0,0.000000,
SELL,M1,PriceAboveEMA200,OTHER_NONSTOP,0,0,0,0,0,,
SELL,M1,PriceAboveEMA200,OTHER_NONSTOP,1,0,0,0,0,,
SELL,M1,PriceAboveEMA200,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,M5,DIStatus,STOP,+,13,13,0,13,100.000000,100.000000
SELL,M5,DIStatus,STOP,-,13,13,0,0,0.000000,0.000000
SELL,M5,DIStatus,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M5,DIStatus,NON-STOP,+,1238,1238,0,1128,91.114701,91.114701
SELL,M5,DIStatus,NON-STOP,-,1238,1238,0,110,8.885299,8.885299
SELL,M5,DIStatus,NON-STOP,[MISSING],1238,1238,0,0,0.000000,
SELL,M5,DIStatus,TARGET,+,1159,1159,0,1057,91.199310,91.199310
SELL,M5,DIStatus,TARGET,-,1159,1159,0,102,8.800690,8.800690
SELL,M5,DIStatus,TARGET,[MISSING],1159,1159,0,0,0.000000,
SELL,M5,DIStatus,BE,+,79,79,0,71,89.873418,89.873418
SELL,M5,DIStatus,BE,-,79,79,0,8,10.126582,10.126582
SELL,M5,DIStatus,BE,[MISSING],79,79,0,0,0.000000,
SELL,M5,DIStatus,OTHER_NONSTOP,+,0,0,0,0,,
SELL,M5,DIStatus,OTHER_NONSTOP,-,0,0,0,0,,
SELL,M5,DIStatus,OTHER_NONSTOP,[MISSING],0,0,0,0,,
SELL,M5,EMAOrder,STOP,E100>E200>E20>E50,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E100>E200>E50>E20,13,13,0,1,7.692308,7.692308
SELL,M5,EMAOrder,STOP,E100>E20>E50>E200,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E100>E50>E200>E20,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E100>E50>E20>E200,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E200>E100>E20>E50,13,13,0,4,30.769231,30.769231
SELL,M5,EMAOrder,STOP,E200>E100>E50>E20,13,13,0,3,23.076923,23.076923
SELL,M5,EMAOrder,STOP,E200>E20>E100>E50,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E200>E20>E50>E100,13,13,0,1,7.692308,7.692308
SELL,M5,EMAOrder,STOP,E200>E50>E100>E20,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E200>E50>E20>E100,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E20>E100>E200>E50,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E20>E100>E50>E200,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E20>E200>E100>E50,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E20>E200>E50>E100,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E20>E50>E100>E200,13,13,0,3,23.076923,23.076923
SELL,M5,EMAOrder,STOP,E20>E50>E200>E100,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E50>E100>E200>E20,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E50>E100>E20>E200,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E50>E200>E100>E20,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E50>E200>E20>E100,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,E50>E20>E100>E200,13,13,0,1,7.692308,7.692308
SELL,M5,EMAOrder,STOP,E50>E20>E200>E100,13,13,0,0,0.000000,0.000000
SELL,M5,EMAOrder,STOP,[MISSING],13,13,0,0,0.000000,
SELL,M5,EMAOrder,NON-STOP,E100>E200>E20>E50,1238,1238,0,0,0.000000,0.000000
SELL,M5,EMAOrder,NON-STOP,E100>E200>E50>E20,1238,1238,0,27,2.180937,2.180937
SELL,M5,EMAOrder,NON-STOP,E100>E20>E50>E200,1238,1238,0,5,0.403877,0.403877
SELL,M5,EMAOrder,NON-STOP,E100>E50>E200>E20,1238,1238,0,23,1.857835,1.857835
SELL,M5,EMAOrder,NON-STOP,E100>E50>E20>E200,1238,1238,0,26,2.100162,2.100162
